É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2016/12/28 10:23:36

,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ëÂç„,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ,ê_åÀ
2016/11/22 8:00:00,,0,1,0,1,8,1,1007.1,8,1,2.4,8,êºñkêº,8,1,16.1,8,1,,0,1,0,1,8,1,1003.8,8,1,2.3,8,ñkñkìå,8,1,16.7,8,1,,0,1,0,1,8,1,1009.8,8,1,2.0,8,êºñkêº,8,1,17.7,8,1
2016/11/22 9:00:00,0+,8,1,0,1,8,1,1007.1,8,1,2.6,8,ñkêº,8,1,17.7,8,1,5,8,1,0,1,8,1,1003.9,8,1,2.4,8,ñkñkìå,8,1,16.9,8,1,0+,8,1,0,1,8,1,1009.9,8,1,2.5,8,ìÏìÏêº,8,1,18.9,8,1
2016/11/22 10:00:00,,0,1,0,1,8,1,1007.0,8,1,3.0,8,ñkñkêº,8,1,18.4,8,1,,0,1,0,1,8,1,1003.9,8,1,0.3,8,êº,8,1,18.0,8,1,,0,1,0,1,8,1,1009.8,8,1,2.9,8,ìÏìå,8,1,19.4,8,1
2016/11/22 11:00:00,,0,1,0,1,8,1,1006.8,8,1,4.7,8,ñk,8,1,19.3,8,1,,0,1,0,1,8,1,1003.5,8,1,1.1,8,ñkñkêº,8,1,19.7,8,1,,0,1,0,1,8,1,1009.8,8,1,4.8,8,ìÏìå,8,1,19.3,8,1
2016/11/22 12:00:00,,0,1,0,1,8,1,1005.7,8,1,3.6,8,ñk,8,1,19.8,8,1,4,8,1,0,1,8,1,1002.5,8,1,2.3,8,ñkêº,8,1,20.3,8,1,,0,1,0,1,8,1,1008.8,8,1,4.8,8,ìÏìå,8,1,19.6,8,1
2016/11/22 13:00:00,,0,1,0,1,8,1,1004.9,8,1,1.9,8,ñkêº,8,1,20.0,8,1,,0,1,0,1,8,1,1001.5,8,1,2.1,8,êºìÏêº,8,1,20.4,8,1,,0,1,0,1,8,1,1008.0,8,1,3.8,8,ìåìÏìå,8,1,18.7,8,1
2016/11/22 14:00:00,,0,1,0,1,8,1,1005.3,8,1,4.0,8,ñkñkêº,8,1,20.3,8,1,,0,1,0,1,8,1,1001.9,8,1,3.0,8,ìÏêº,8,1,20.3,8,1,,0,1,0,1,8,1,1008.1,8,1,1.5,8,ìå,8,1,19.3,8,1
2016/11/22 15:00:00,3,8,1,0,1,8,1,1005.7,8,1,3.5,8,ñkêº,8,1,19.6,8,1,5,8,1,0,1,8,1,1002.4,8,1,3.1,8,êºìÏêº,8,1,20.0,8,1,4,8,1,0,1,8,1,1008.4,8,1,4.0,8,êºñkêº,8,1,20.4,8,1
2016/11/22 16:00:00,,0,1,0,1,8,1,1006.5,8,1,3.8,8,ñkñkêº,8,1,18.6,8,1,,0,1,0,1,8,1,1003.1,8,1,2.7,8,ìÏêº,8,1,19.0,8,1,,0,1,0,1,8,1,1009.1,8,1,4.5,8,êº,8,1,18.9,8,1
2016/11/22 17:00:00,,0,1,0,1,8,1,1006.8,8,1,2.1,8,ñkñkêº,8,1,17.4,8,1,,0,1,0,1,8,1,1003.0,8,1,2.8,8,ìÏìÏêº,8,1,18.4,8,1,,0,1,0,1,8,1,1009.4,8,1,2.7,8,êºìÏêº,8,1,18.3,8,1
2016/11/22 18:00:00,,0,1,0,1,8,1,1007.4,8,1,1.2,8,êºñkêº,8,1,16.2,8,1,2,8,1,0,1,8,1,1004.2,8,1,2.2,8,ìÏêº,8,1,18.1,8,1,,0,1,0,1,8,1,1010.3,8,1,2.0,8,êº,8,1,17.8,8,1
2016/11/22 19:00:00,,0,1,0,1,8,1,1007.8,8,1,2.2,8,ñkñkìå,8,1,14.9,8,1,,0,1,0,1,8,1,1004.2,8,1,1.2,8,ìÏêº,8,1,18.0,8,1,,0,1,0,1,8,1,1010.1,8,1,2.3,8,êº,8,1,17.3,8,1
2016/11/22 20:00:00,,0,1,0,1,8,1,1008.0,8,1,1.5,8,ñkìå,8,1,14.4,8,1,,0,1,0,1,8,1,1004.4,8,1,1.6,8,ìÏ,8,1,18.1,8,1,,0,1,0,1,8,1,1010.6,8,1,3.3,8,êº,8,1,17.5,8,1
2016/11/22 21:00:00,10-,8,1,0,1,8,1,1008.1,8,1,1.1,8,ñkñkìå,8,1,14.4,8,1,2,8,1,0,1,8,1,1004.5,8,1,2.2,8,ìÏ,8,1,17.0,8,1,7,8,1,0,1,8,1,1010.7,8,1,2.3,8,êºìÏêº,8,1,16.8,8,1
2016/11/22 22:00:00,,0,1,0,1,8,1,1007.8,8,1,1.2,8,ñkêº,8,1,13.7,8,1,,0,1,0,1,8,1,1004.0,8,1,3.2,8,ìÏ,8,1,16.4,8,1,,0,1,0,1,8,1,1010.4,8,1,2.0,8,ìÏêº,8,1,16.6,8,1
2016/11/22 23:00:00,,0,1,0,1,8,1,1007.8,8,1,1.2,8,ìÏ,8,1,14.1,8,1,,0,1,0,1,8,1,1004.4,8,1,2.6,8,ñkìå,8,1,16.3,8,1,,0,1,0,1,8,1,1009.9,8,1,1.9,8,ñkêº,8,1,16.4,8,1
2016/11/23 00:00:00,,0,1,0,1,8,1,1007.6,8,1,1.9,8,êº,8,1,14.5,8,1,,0,1,0,1,8,1,1004.4,8,1,1.6,8,ñkìå,8,1,14.7,8,1,,0,1,0,1,8,1,1010.5,8,1,5.5,8,ñk,8,1,16.4,8,1
2016/11/23 1:00:00,,0,1,0,1,8,1,1007.9,8,1,4.5,8,êºñkêº,8,1,14.6,8,1,,0,1,0,1,8,1,1004.6,8,1,3.4,8,ñkêº,8,1,15.1,8,1,,0,1,0,1,8,1,1010.5,8,1,5.1,8,ñkñkêº,8,1,16.1,8,1
2016/11/23 2:00:00,,0,1,0,1,8,1,1008.6,8,1,4.0,8,ñkêº,8,1,13.6,8,1,,0,1,0,1,8,1,1005.1,8,1,2.9,8,ñkñkêº,8,1,15.1,8,1,,0,1,0,1,8,1,1011.1,8,1,4.5,8,ñkñkìå,8,1,14.5,8,1
2016/11/23 3:00:00,5,8,1,0,1,8,1,1009.0,8,1,2.1,8,êºñkêº,8,1,12.4,8,1,10-,8,1,0,1,8,1,1005.6,8,1,4.5,8,ñk,8,1,14.0,8,1,9,8,1,0,1,8,1,1011.7,8,1,7.0,8,ñkñkêº,8,1,13.2,8,1
2016/11/23 4:00:00,,0,1,0,1,8,1,1009.6,8,1,4.6,8,ñkñkêº,8,1,12.1,8,1,,0,1,0,1,8,1,1006.4,8,1,4.7,8,ñkñkìå,8,1,13.2,8,1,,0,1,0,1,8,1,1012.1,8,1,4.0,8,ñkñkìå,8,1,12.6,8,1
2016/11/23 5:00:00,,0,1,0,1,8,1,1010.1,8,1,2.7,8,ñkêº,8,1,11.6,8,1,,0,1,0,1,8,1,1006.6,8,1,4.3,8,ñkñkìå,8,1,12.7,8,1,,0,1,0,1,8,1,1012.5,8,1,6.6,8,ñkñkìå,8,1,12.3,8,1
2016/11/23 6:00:00,,0,1,0,1,8,1,1011.2,8,1,4.4,8,ñkêº,8,1,11.1,8,1,10-,8,1,0,1,8,1,1007.4,8,1,3.0,8,ñkñkìå,8,1,12.2,8,1,,0,1,0,1,8,1,1013.0,8,1,7.4,8,ñk,8,1,11.7,8,1
2016/11/23 7:00:00,,0,1,0,1,8,1,1011.8,8,1,2.7,8,ñkêº,8,1,10.9,8,1,,0,1,0,1,8,1,1008.2,8,1,4.3,8,ñk,8,1,12.0,8,1,,0,1,0,1,8,1,1014.2,8,1,4.3,8,ñkñkìå,8,1,11.6,8,1
2016/11/23 8:00:00,,0,1,0,1,8,1,1013.7,8,1,3.7,8,ñkêº,8,1,10.8,8,1,,0,1,0,1,8,1,1009.8,8,1,4.8,8,ñk,8,1,11.4,8,1,,0,1,0,1,8,1,1015.7,8,1,7.6,8,ñk,8,1,11.5,8,1
2016/11/23 9:00:00,10-,8,1,0,1,8,1,1013.4,8,1,5.4,8,ñkñkêº,8,1,11.1,8,1,10-,8,1,0,1,8,1,1010.0,8,1,5.2,8,ñk,8,1,11.1,8,1,10-,8,1,0,1,8,1,1015.7,8,1,7.2,8,ñk,8,1,10.9,8,1
2016/11/23 10:00:00,,0,1,0,1,8,1,1013.5,8,1,4.1,8,ñk,8,1,12.0,8,1,,0,1,0,1,8,1,1010.2,8,1,3.4,8,ñkñkìå,8,1,11.0,8,1,,0,1,0,1,8,1,1015.7,8,1,5.6,8,ñkìå,8,1,11.2,8,1
2016/11/23 11:00:00,,0,1,0,1,8,1,1013.8,8,1,4.4,8,ñk,8,1,12.1,8,1,,0,1,0,1,8,1,1010.1,8,1,4.9,8,ñkñkìå,8,1,11.5,8,1,,0,1,0,1,8,1,1016.0,8,1,3.0,8,ñkñkìå,8,1,11.3,8,1
2016/11/23 12:00:00,,0,1,0,1,8,1,1013.1,8,1,6.0,8,ñkñkêº,8,1,12.5,8,1,10-,8,1,0,1,8,1,1009.5,8,1,5.5,8,ñkñkìå,8,1,12.1,8,1,,0,1,0,1,8,1,1015.5,8,1,4.2,8,ñkñkìå,8,1,11.4,8,1
2016/11/23 13:00:00,,0,1,0,1,8,1,1012.4,8,1,5.3,8,ñk,8,1,11.8,8,1,,0,1,0,1,8,1,1009.0,8,1,4.8,8,ñkñkìå,8,1,11.9,8,1,,0,1,0,1,8,1,1015.1,8,1,4.3,8,ñkìå,8,1,11.5,8,1
2016/11/23 14:00:00,,0,1,0,1,8,1,1012.7,8,1,3.5,8,ñkñkìå,8,1,11.7,8,1,,0,1,0,1,8,1,1008.9,8,1,5.8,8,ñkñkìå,8,1,11.8,8,1,,0,1,0,1,8,1,1014.9,8,1,6.8,8,ñkìå,8,1,11.5,8,1
2016/11/23 15:00:00,6,8,1,0,1,8,1,1012.7,8,1,5.0,8,ñk,8,1,10.7,8,1,10-,8,1,0,1,8,1,1008.8,8,1,4.0,8,ñk,8,1,11.2,8,1,10-,8,1,0,1,8,1,1015.3,8,1,7.7,8,ñkìå,8,1,10.8,8,1
2016/11/23 16:00:00,,0,1,0,1,8,1,1013.2,8,1,5.0,8,ñkñkêº,8,1,10.0,8,1,,0,1,0,1,8,1,1009.4,8,1,3.3,8,ñkñkìå,8,1,11.0,8,1,,0,1,0,1,8,1,1015.7,8,1,7.8,8,ñkìå,8,1,10.5,8,1
2016/11/23 17:00:00,,0,1,0,1,8,1,1013.5,8,1,3.0,8,ñkñkêº,8,1,9.2,8,1,,0,1,0,1,8,1,1009.8,8,1,3.0,8,ñk,8,1,10.1,8,1,,0,1,0,1,8,1,1016.1,8,1,5.4,8,ñkìå,8,1,10.1,8,1
2016/11/23 18:00:00,,0,1,0,1,8,1,1013.6,8,1,3.3,8,ñk,8,1,8.5,8,1,10-,8,1,0,1,8,1,1009.8,8,1,3.5,8,ñkñkìå,8,1,9.4,8,1,,0,1,0,1,8,1,1016.1,8,1,6.5,8,ìåñkìå,8,1,9.9,8,1
2016/11/23 19:00:00,,0,1,0,1,8,1,1014.2,8,1,1.5,8,ñk,8,1,8.6,8,1,,0,1,0,1,8,1,1010.5,8,1,4.6,8,ñkñkìå,8,1,9.0,8,1,,0,1,0,1,8,1,1016.5,8,1,5.9,8,ñkìå,8,1,9.9,8,1
2016/11/23 20:00:00,,0,1,0,1,8,1,1014.3,8,1,1.3,8,ñkñkìå,8,1,8.4,8,1,,0,1,0,1,8,1,1010.4,8,1,3.3,8,ñkìå,8,1,8.8,8,1,,0,1,0,1,8,1,1016.1,8,1,6.4,8,ìåñkìå,8,1,10.0,8,1
2016/11/23 21:00:00,10-,8,1,0,1,8,1,1013.8,8,1,1.4,8,ñkêº,8,1,8.6,8,1,10-,8,1,0,1,8,1,1010.0,8,1,3.2,8,ñkñkìå,8,1,8.6,8,1,10-,8,1,0,1,8,1,1015.4,8,1,7.9,8,ìåñkìå,8,1,10.1,8,1
2016/11/23 22:00:00,,0,1,0,1,8,1,1013.3,8,1,1.6,8,ñkñkêº,8,1,8.8,8,1,,0,1,0,1,8,1,1009.5,8,1,2.8,8,ñkñkìå,8,1,8.6,8,1,,0,1,0,1,8,1,1015.3,8,1,7.5,8,ìåñkìå,8,1,10.3,8,1
2016/11/23 23:00:00,,0,1,0,1,8,1,1012.4,8,1,2.0,8,ñk,8,1,8.9,8,1,,0,1,0,1,8,1,1009.0,8,1,3.3,8,ñkìå,8,1,8.8,8,1,,0,1,0.0,0,8,1,1015.0,8,1,7.3,8,ìåñkìå,8,1,9.7,8,1
2016/11/24 00:00:00,,0,1,0,1,8,1,1012.1,8,1,2.0,8,êºñkêº,8,1,8.3,8,1,,0,1,0.0,0,8,1,1008.5,8,1,2.4,8,ñkìå,8,1,8.7,8,1,,0,1,0,1,8,1,1014.5,8,1,6.1,8,ìåñkìå,8,1,9.6,8,1
2016/11/24 1:00:00,,0,1,0.0,0,8,1,1011.7,8,1,1.2,8,ñk,8,1,8.7,8,1,,0,1,0.0,0,8,1,1008.1,8,1,2.4,8,ìå,8,1,8.2,8,1,,0,1,0.0,0,8,1,1014.3,8,1,6.4,8,ìåñkìå,8,1,9.3,8,1
2016/11/24 2:00:00,,0,1,0.0,0,8,1,1011.0,8,1,1.5,8,ìÏìå,8,1,8.6,8,1,,0,1,0.5,0,8,1,1007.4,8,1,3.5,8,ìåñkìå,8,1,6.4,8,1,,0,1,0.0,0,8,1,1013.5,8,1,7.5,8,ìåñkìå,8,1,8.0,8,1
2016/11/24 3:00:00,10,8,1,0.0,0,8,1,1010.4,8,1,1.6,8,ìå,8,1,7.9,8,1,10,8,1,0.5,0,8,1,1006.7,8,1,2.2,8,ìåñkìå,8,1,6.5,8,1,10,8,1,0.0,0,8,1,1013.0,8,1,5.8,8,ñkìå,8,1,7.4,8,1
2016/11/24 4:00:00,,0,1,0.0,0,8,1,1009.7,8,1,1.6,8,ñkìå,8,1,7.4,8,1,,0,1,0.0,0,8,1,1005.7,8,1,3.6,8,ñkñkìå,8,1,6.6,8,1,,0,1,0.0,0,8,1,1012.1,8,1,5.9,8,ñkìå,8,1,7.9,8,1
2016/11/24 5:00:00,,0,1,0,1,8,1,1009.1,8,1,1.1,8,ñkñkêº,8,1,7.6,8,1,,0,1,0.0,0,8,1,1005.1,8,1,3.1,8,ñkñkìå,8,1,6.8,8,1,,0,1,0,1,8,1,1011.5,8,1,5.6,8,ñkìå,8,1,8.4,8,1
2016/11/24 6:00:00,,0,1,0,1,8,1,1008.9,8,1,0.8,8,êº,8,1,7.5,8,1,10,8,1,0.0,0,8,1,1005.4,8,1,2.5,8,ñkñkìå,8,1,7.1,8,1,,0,1,0,1,8,1,1011.4,8,1,4.3,8,ìåñkìå,8,1,8.7,8,1
2016/11/24 7:00:00,,0,1,0.0,0,8,1,1009.2,8,1,1.2,8,êº,8,1,7.4,8,1,,0,1,0.0,0,8,1,1005.6,8,1,2.5,8,ñkìå,8,1,7.3,8,1,,0,1,0,1,8,1,1012.1,8,1,2.4,8,ìå,8,1,9.1,8,1
2016/11/24 8:00:00,,0,1,0,1,8,1,1009.7,8,1,1.8,8,êº,8,1,7.9,8,1,,0,1,0,1,8,1,1006.2,8,1,0.5,8,êºñkêº,8,1,7.6,8,1,,0,1,0,1,8,1,1012.5,8,1,1.1,8,ìÏêº,8,1,9.0,8,1
2016/11/24 9:00:00,10-,8,1,0,1,8,1,1009.7,8,1,0.9,8,êºìÏêº,8,1,8.5,8,1,10-,8,1,0,1,8,1,1006.5,8,1,1.0,8,ìÏìÏêº,8,1,8.7,8,1,9,8,1,0,1,8,1,1012.8,8,1,2.3,8,êºìÏêº,8,1,10.0,8,1
2016/11/24 10:00:00,,0,1,0,1,8,1,1009.8,8,1,1.5,8,ìÏìÏêº,8,1,9.8,8,1,,0,1,0,1,8,1,1006.4,8,1,2.4,8,ìÏ,8,1,10.0,8,1,,0,1,0,1,8,1,1012.6,8,1,3.3,8,ìÏêº,8,1,11.0,8,1
2016/11/24 11:00:00,,0,1,0,1,8,1,1009.2,8,1,4.0,8,ìÏìÏìå,8,1,10.9,8,1,,0,1,0,1,8,1,1006.0,8,1,2.4,8,ìÏ,8,1,10.3,8,1,,0,1,0,1,8,1,1011.9,8,1,5.5,8,êºìÏêº,8,1,12.7,8,1
2016/11/24 12:00:00,,0,1,0,1,8,1,1008.4,8,1,4.5,8,ìÏ,8,1,12.3,8,1,4,8,1,0,1,8,1,1005.1,8,1,2.3,8,ìÏìÏìå,8,1,12.9,8,1,,0,1,0,1,8,1,1010.9,8,1,5.5,8,êºìÏêº,8,1,14.2,8,1
2016/11/24 13:00:00,,0,1,0,1,8,1,1007.8,8,1,3.8,8,ìÏ,8,1,13.3,8,1,,0,1,0,1,8,1,1004.3,8,1,4.4,8,ìÏìÏêº,8,1,13.3,8,1,,0,1,0,1,8,1,1010.5,8,1,7.6,8,êº,8,1,14.1,8,1
2016/11/24 14:00:00,,0,1,0,1,8,1,1007.9,8,1,1.4,8,ìÏìÏêº,8,1,12.5,8,1,,0,1,0,1,8,1,1004.4,8,1,3.3,8,ñkñkêº,8,1,13.4,8,1,,0,1,0,1,8,1,1010.6,8,1,4.3,8,êºìÏêº,8,1,14.6,8,1
2016/11/24 15:00:00,8,8,1,0,1,8,1,1008.4,8,1,2.0,8,ìåñkìå,8,1,12.6,8,1,9,8,1,0.0,0,8,1,1004.6,8,1,1.9,8,ñk,8,1,13.4,8,1,9,8,1,0,1,8,1,1011.1,8,1,3.5,8,êºñkêº,8,1,13.7,8,1
2016/11/24 16:00:00,,0,1,0,1,8,1,1009.3,8,1,3.0,8,ñkêº,8,1,12.4,8,1,,0,1,0.0,0,8,1,1005.6,8,1,3.3,8,ñkñkêº,8,1,12.4,8,1,,0,1,0.0,0,8,1,1012.0,8,1,6.0,8,ñk,8,1,12.3,8,1
2016/11/24 17:00:00,,0,1,0,1,8,1,1010.1,8,1,3.2,8,ñkêº,8,1,11.0,8,1,,0,1,0,1,8,1,1006.4,8,1,4.0,8,ñk,8,1,12.0,8,1,,0,1,0,1,8,1,1012.6,8,1,2.0,8,ñkñkìå,8,1,12.0,8,1
2016/11/24 18:00:00,,0,1,0,1,8,1,1011.2,8,1,1.9,8,ñkñkêº,8,1,10.1,8,1,9,8,1,0,1,8,1,1007.6,8,1,2.7,8,ñk,8,1,11.7,8,1,,0,1,0,1,8,1,1013.8,8,1,1.9,8,ñk,8,1,11.8,8,1
2016/11/24 19:00:00,,0,1,0,1,8,1,1011.7,8,1,1.5,8,ñk,8,1,9.8,8,1,,0,1,0,1,8,1,1008.4,8,1,1.9,8,ñk,8,1,11.2,8,1,,0,1,0,1,8,1,1014.4,8,1,4.3,8,ñk,8,1,11.3,8,1
2016/11/24 20:00:00,,0,1,0,1,8,1,1012.1,8,1,1.3,8,ñkêº,8,1,8.8,8,1,,0,1,0,1,8,1,1008.5,8,1,1.7,8,ñk,8,1,10.4,8,1,,0,1,0,1,8,1,1014.5,8,1,1.5,8,ñkñkìå,8,1,11.4,8,1
2016/11/24 21:00:00,2,8,1,0,1,8,1,1012.4,8,1,1.8,8,ñkñkìå,8,1,7.9,8,1,0+,8,1,0,1,8,1,1008.9,8,1,1.0,8,ìåñkìå,8,1,9.7,8,1,2,8,1,0,1,8,1,1015.2,8,1,4.3,8,ìåñkìå,8,1,10.6,8,1
2016/11/24 22:00:00,,0,1,0,1,8,1,1013.3,8,1,1.7,8,ñkñkìå,8,1,7.3,8,1,,0,1,0,1,8,1,1009.5,8,1,1.3,8,ñkñkìå,8,1,9.0,8,1,,0,1,0,1,8,1,1015.8,8,1,2.6,8,ñkñkìå,8,1,10.1,8,1
2016/11/24 23:00:00,,0,1,0,1,8,1,1013.6,8,1,1.8,8,ñk,8,1,6.6,8,1,,0,1,0,1,8,1,1009.6,8,1,2.1,8,ñkñkìå,8,1,8.8,8,1,,0,1,0,1,8,1,1015.8,8,1,1.5,8,ñkñkêº,8,1,9.4,8,1
2016/11/25 00:00:00,,0,1,0,1,8,1,1013.1,8,1,1.4,8,ñkìå,8,1,6.1,8,1,,0,1,0,1,8,1,1009.7,8,1,1.0,8,ñk,8,1,8.3,8,1,,0,1,0,1,8,1,1016.0,8,1,1.7,8,êºñkêº,8,1,9.1,8,1
2016/11/25 1:00:00,,0,1,0,1,8,1,1013.4,8,1,1.4,8,ñkñkìå,8,1,6.0,8,1,,0,1,0,1,8,1,1009.7,8,1,0.6,8,ìåìÏìå,8,1,8.2,8,1,,0,1,0,1,8,1,1016.0,8,1,1.5,8,êºñkêº,8,1,8.9,8,1
2016/11/25 2:00:00,,0,1,0,1,8,1,1013.8,8,1,0.5,8,ìåñkìå,8,1,5.7,8,1,,0,1,0,1,8,1,1010.2,8,1,0.6,8,ìÏìÏìå,8,1,7.7,8,1,,0,1,0,1,8,1,1016.2,8,1,0.3,8,êºñkêº,8,1,9.3,8,1
2016/11/25 3:00:00,0+,8,1,0,1,8,1,1013.9,8,1,0.5,8,ñk,8,1,5.3,8,1,0+,8,1,0,1,8,1,1010.2,8,1,1.3,8,ñkìå,8,1,7.1,8,1,3,8,1,0,1,8,1,1016.4,8,1,1.3,8,êºñkêº,8,1,9.3,8,1
2016/11/25 4:00:00,,0,1,0,1,8,1,1014.2,8,1,1.0,8,ñkñkêº,8,1,5.1,8,1,,0,1,0,1,8,1,1010.6,8,1,1.3,8,ñkñkìå,8,1,7.2,8,1,,0,1,0,1,8,1,1016.7,8,1,1.3,8,êº,8,1,8.9,8,1
2016/11/25 5:00:00,,0,1,0,1,8,1,1014.9,8,1,1.3,8,ñkñkìå,8,1,4.8,8,1,,0,1,0,1,8,1,1011.1,8,1,1.0,8,ñkñkìå,8,1,7.0,8,1,,0,1,0,1,8,1,1017.5,8,1,3.1,8,ñkìå,8,1,8.1,8,1
2016/11/25 6:00:00,,0,1,0,1,8,1,1015.2,8,1,1.1,8,ñkñkìå,8,1,4.8,8,1,10-,8,1,0,1,8,1,1011.4,8,1,1.6,8,ñkìå,8,1,6.7,8,1,,0,1,0,1,8,1,1017.5,8,1,2.3,8,ñkìå,8,1,8.5,8,1
2016/11/25 7:00:00,,0,1,0,1,8,1,1015.5,8,1,0.9,8,ñkêº,8,1,4.7,8,1,,0,1,0,1,8,1,1011.6,8,1,1.2,8,ñkñkìå,8,1,6.7,8,1,,0,1,0,1,8,1,1018.1,8,1,1.7,8,ñk,8,1,8.2,8,1
2016/11/25 8:00:00,,0,1,0,1,8,1,1016.3,8,1,0.6,8,ñk,8,1,5.6,8,1,,0,1,0,1,8,1,1012.4,8,1,1.8,8,ñkñkìå,8,1,7.3,8,1,,0,1,0,1,8,1,1018.6,8,1,2.2,8,ìå,8,1,9.1,8,1
2016/11/25 9:00:00,10-,8,1,0,1,8,1,1016.7,8,1,0.6,8,ñkêº,8,1,7.4,8,1,10-,8,1,0,1,8,1,1013.0,8,1,1.2,8,ñk,8,1,8.7,8,1,10-,8,1,0,1,8,1,1019.4,8,1,1.5,8,ñk,8,1,10.7,8,1
2016/11/25 10:00:00,,0,1,0,1,8,1,1017.1,8,1,0.6,8,ìå,8,1,9.2,8,1,,0,1,0,1,8,1,1013.6,8,1,2.0,8,ñk,8,1,11.9,8,1,,0,1,0,1,8,1,1019.9,8,1,3.9,8,êºìÏêº,8,1,12.2,8,1
2016/11/25 11:00:00,,0,1,0,1,8,1,1016.9,8,1,0.7,8,ìåìÏìå,8,1,11.0,8,1,,0,1,0,1,8,1,1013.3,8,1,2.1,8,ìÏìÏêº,8,1,13.5,8,1,,0,1,0,1,8,1,1019.3,8,1,3.9,8,êºìÏêº,8,1,13.9,8,1
2016/11/25 12:00:00,,0,1,0,1,8,1,1016.2,8,1,2.0,8,êº,8,1,11.8,8,1,6,8,1,0,1,8,1,1012.5,8,1,1.9,8,ñkñkêº,8,1,13.6,8,1,,0,1,0,1,8,1,1018.5,8,1,2.8,8,êºìÏêº,8,1,13.5,8,1
2016/11/25 13:00:00,,0,1,0,1,8,1,1015.9,8,1,1.1,8,ìÏêº,8,1,13.8,8,1,,0,1,0,1,8,1,1012.2,8,1,1.2,8,ñkñkêº,8,1,13.0,8,1,,0,1,0,1,8,1,1018.5,8,1,3.5,8,ìåñkìå,8,1,13.3,8,1
2016/11/25 14:00:00,,0,1,0.0,0,8,1,1015.6,8,1,1.5,8,ìÏêº,8,1,12.9,8,1,,0,1,0,1,8,1,1011.9,8,1,1.3,8,êºñkêº,8,1,13.7,8,1,,0,1,0,1,8,1,1018.1,8,1,3.2,8,ìåìÏìå,8,1,13.2,8,1
2016/11/25 15:00:00,8,8,1,0,1,8,1,1015.6,8,1,1.3,8,ìå,8,1,12.6,8,1,5,8,1,0,1,8,1,1012.0,8,1,1.1,8,ñkìå,8,1,14.3,8,1,3,8,1,0,1,8,1,1018.3,8,1,3.1,8,ìÏìå,8,1,14.2,8,1
2016/11/25 16:00:00,,0,1,0,1,8,1,1015.8,8,1,1.1,8,ìÏìÏìå,8,1,12.7,8,1,,0,1,0,1,8,1,1012.3,8,1,1.1,8,ìÏêº,8,1,13.9,8,1,,0,1,0,1,8,1,1018.5,8,1,1.3,8,ìÏ,8,1,13.8,8,1
2016/11/25 17:00:00,,0,1,0,1,8,1,1015.9,8,1,1.2,8,ñkêº,8,1,12.2,8,1,,0,1,0,1,8,1,1011.9,8,1,1.9,8,ìÏêº,8,1,13.2,8,1,,0,1,0,1,8,1,1018.4,8,1,3.1,8,êº,8,1,12.8,8,1
2016/11/25 18:00:00,,0,1,0,1,8,1,1016.5,8,1,2.1,8,ñkìå,8,1,11.1,8,1,1,8,1,0,1,8,1,1012.7,8,1,0.9,8,ìÏêº,8,1,13.2,8,1,,0,1,0,1,8,1,1019.1,8,1,2.7,8,ñkêº,8,1,12.0,8,1
2016/11/25 19:00:00,,0,1,0,1,8,1,1017.2,8,1,1.9,8,ñkñkìå,8,1,10.6,8,1,,0,1,0,1,8,1,1013.5,8,1,1.6,8,ìåìÏìå,8,1,12.0,8,1,,0,1,0,1,8,1,1019.7,8,1,2.5,8,ñkñkêº,8,1,11.7,8,1
2016/11/25 20:00:00,,0,1,0,1,8,1,1017.8,8,1,1.0,8,ñk,8,1,9.8,8,1,,0,1,0,1,8,1,1013.9,8,1,1.8,8,ìÏìå,8,1,11.2,8,1,,0,1,0,1,8,1,1020.1,8,1,1.8,8,ñkñkêº,8,1,11.0,8,1
2016/11/25 21:00:00,10-,8,1,0,1,8,1,1018.7,8,1,2.0,8,ñkñkìå,8,1,9.0,8,1,7,8,1,0,1,8,1,1014.7,8,1,1.8,8,ìåñkìå,8,1,11.0,8,1,9,8,1,0,1,8,1,1020.9,8,1,1.3,8,ñkêº,8,1,11.7,8,1
2016/11/25 22:00:00,,0,1,0,1,8,1,1019.0,8,1,1.6,8,ñk,8,1,8.6,8,1,,0,1,0,1,8,1,1015.3,8,1,1.4,8,ñkìå,8,1,10.3,8,1,,0,1,0,1,8,1,1021.5,8,1,4.1,8,ìåñkìå,8,1,11.3,8,1
2016/11/25 23:00:00,,0,1,0,1,8,1,1019.5,8,1,1.2,8,ñkñkìå,8,1,8.3,8,1,,0,1,0,1,8,1,1015.6,8,1,1.4,8,ñk,8,1,9.6,8,1,,0,1,0,1,8,1,1022.0,8,1,3.3,8,ìåñkìå,8,1,10.1,8,1
